ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Statistics South Africa, Telecommunications and Postal Services (2015-2020), The Presidency, Tourism, Trade, Industry and Competition",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:58:39 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Social Subsystem,Annually,33.3 Number of MoU/SLA for social statistics subsystem signed (1 MoU/SLA for social statistics subsystem signed by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Social Subsystem,Annually,33.4.1 Number of sector plans for social statistics subsystem developed (1 sector plan for social statistics subsystem developed by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Social Subsystem,Annually,33.4.2 Number of sector plans for social statistics subsystem developed (1 report on stakeholder consultations on the NSDS compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Statistical Reporting,Annually,35.1 Number of reports on updated integrated indicator frameworks compiled (1 report on updated integrated indicator framework data values compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Statistical Reporting,Annually,35.2 Number of reports on SDG indicators compiled (1 country report on SDG indicators compiled by September 2023) ,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 7: South African National Statistics System,Statistical Reporting,Annually,35.3 Number of progress reports on the Amendment of the Statistics Act compiled (1 progress report on legislative reform compiled by March 2024),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Annually,Annual National Orders Ceremony implemented,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,,,,,,,,,2023 National Orders Ceremony implemented,,,None,N/A,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Annually,Audit outcome opinion expressed by the Auditor-General,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,,,,,,,,,Clean audit outcome opinion by Auditor-General,,,,,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Annually,Percentage of PWD employed in Presidency against national targets,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,,,,,,,,,2 %,,,,,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Annually,Percentage of SMS women in Presidency against national targets,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,,,,,,,,,50 %,,,,,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Quarterly,Business case for the reconfiguration of The Presidency as a fit-for-purpose organisation finalised for implementation,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,Consultations completed regarding the business case for the reconfiguration of The Presidency as a fit-for-purpose organisation,0,Not applicable in the quarter under review.,N/A,,,Business case for the reconfiguration of The Presidency as a fit-for-purpose organisation and implementation master plan for the reconfiguration of The Presidency drafted,,,,,,Busiess case for the reconfiguration of The Presidency as a fit-for-purpose organisation finalised implementation master plan for the reconfiguration of The Presidency finalised,,,,,,Commence implementation of the master plan for the reconfiguration of The Presidency as a fit-for-purpose organisation,,,,,,Business case for the reconfiguration of The Presidency as a fit-for-purpose organisation finalised for implementation,-,,,,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Quarterly,Concept document for National Macro Organisation of Government (NMOG) 2024 finalised,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,Concept for National Macro Organisation of Government (NMOG) 2024 consulted,"Consultation conducted on the Concept for NMOG 2024

",None,N/A,,,Concept for National Macro Organisation of Government (NMOG) 2024 consulted,,,,,,Concept document for National Macro Organisation of Government (NMOG) 2024 drafted,,,,,,Concept document for National Macro Organisation of Government (NMOG) 2024 finalised,,,,,,Concept or National Macro Organisation of Government (NMOG) 2024 finalised by Q4,-,,,,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Quarterly,Number of business processes automated through the implementation of the ICT Modernisation Project,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,Not applicable in the quarter under review.,N/A,,,1,,,,,,2,,,,,,1,,,,,,4,0,,,,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Quarterly,Number of monitoring reports on implementation of State Capture Commission Action Plan,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,Not applicable in the quarter under review,N/A,,,1,,,,,,0,,,,,,1,,,,,,2,0,,,,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Quarterly,Number of monitoring reports on implementation of the National Anti-Corruption Advisory Council (NACAC),Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,Not applicable in the quarter under review.,N/A,,,1,,,,,,0,,,,,,1,,,,,,2,0,,,,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Quarterly,Number of monitoring reports on received SIU reports,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,None,N/A,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Quarterly,Number of progress reports on the implementation of the Inauguration Project Master Plan,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,Not applicable in the quarter under review,N/A,,,1,,,,,,1,,,,,,1,,,,,,3,0,,,,,,,366
The Presidency,The Presidency,National,Administration,Corporate Management,Quarterly,Turnaround time for payments of suppliers,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",30,18,None,N/A,,,30,,,,,,30,,,,,,30,,,,,,30,18,,,,,,,366
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Annually,Number of reports on the delegated regional and international relations responsibilities ,Non-Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Quarterly,Number of engagements with stakeholders to promote the country social transformation agenda,Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",2,4,None,N/a,,,2,,,,,,2,,,,,,2,,,,,,8,4,,,,,,,366
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Quarterly,Number of facilitated interventions in identified areas with governance challenges and service delivery failures,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",0,0,Not applicable in the quarter under review,N/A,,,1,,,,,,1,,,,,,1,,,,,,3,0,,,,,,,366
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Quarterly,Number of monitoring reports on the governments programme with respect to fast-tracking land reform and strengthening of agricultural support programme/ interventions. ,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",1,1,None,,,,0,,,,,,1,,,,,,0,,,,,,2,1,,,,,,,366
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Quarterly,Number of reports on the Leader of Government Business work to strengthen Executive accountability,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",0,0,Not applicable in the quarter under review,N/A,,,1,,,,,,0,,,,,,1,,,,,,2,0,,,,,,,366
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,Number of reviews of the implementation of the GBV&F-NSP providing recommendations to strengthen reporting and accountability,Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,"Number of tracking reports on the implementation of the Presidential State-Owned Enterprises Council (PSEC) workplan, providing recommendations to strengthen implementation",Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,Percentage of R1.2trillion over five years pledged through the investment drive ,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,100 %,,,,,,,,366
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,Number of analysis reports on the performance of ministers against the agreed priorities,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",0,0,Not applicable in the quarter under review,N/A,,,"Priorities for 2023/24 agreed with ministers, for inclusion as an annexure to their performance agreement",,,,,,0,,,,,,1x analysis report on the performance of ministers against 2023/24 agreed priorities,,,,,,1x analysis report on the performance of ministers against the agreed 2023/24 priorities,-,,,,,,,366
The Presidency,The Presidency,National,Administration,Private Office of the President,Quarterly,"Number of multilateral or bilateral forums either hosted by South Africa, or where South Africa engages to shape the agenda and outcomes of South Africa's foreign policy",Non-Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",1,1,None,N/A,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,366
