ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Correctional Services, Defence, Employment and Labour, Environment, Forestry and Fisheries, Financial and Fiscal Commission, Government Communication and Information System, Government Pension Administration Agency, Government Printing Works, Government Technical Advisory Center, Health",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:31:52 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Health,Health,National,PROGRAMME 1:ADMINISTRATION,HUMAN RESOURCE MANAGEMENT AND DEVELOPMENT,Annually,"Percentage of Women, employed at SMS level  according to the equity targets",Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,50% of women employed at SMS level in NDoH,,,,,,,,369
Health,Health,National,PROGRAMME 1:ADMINISTRATION,HUMAN RESOURCE MANAGEMENT AND DEVELOPMENT,Annually,Percentage of Youth employed according to the equity targets,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,30% of Youth employed in NDoH,,,,,,,,369
Health,Health,National,PROGRAMME 2: NATIONAL HEALTH INSURANCE,NATIONAL HEALTH INSURANCE,Annually,"Model for CUPs developed and documented, and model concepts tested in identified CUPs",Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Model for contracting developed and concepts tested in 9 CUPs,,,,,,,,369
Health,Health,National,PROGRAMME 2: NATIONAL HEALTH INSURANCE,NATIONAL HEALTH INSURANCE,Quarterly,Total number of parcels delivered to pick up points from the Central Chronic Medication Dispensing and Distribution (CCMDD) programme,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","1 250 000
Parcels delivered to PUPs
","2 328 354 Parcels delivered to PUPs
","CCMDD is patient centric. Provinces are overachieving, due to high patient demand to be  in the programme","None required

",,,"1 250 000
Parcels delivered to PUPs
",,,,,,"1 250 000
Parcels delivered to PUPs
",,,,,,"1 250 000
Parcels delivered to PUPs
",,,,,,"5 million Parcels delivered to (Pick up
points) PUPs
",-,,,,,,,369
Health,Health,National,PROGRAMME 3: COMMUNICABLE AND NON COMMUNICABLE DISEASES,"CHILD, YOUTH and SCHOOL HEALTH",Quarterly,"Number of districts with a non- polio Acute Flaccid Paralysis (NPAFP) detection rate of = 4 per 100,000 amongst children < 15 years",Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",33 districts,5 Districts,"There are no dedicated surveillance officers in some provinces and districts
-Shortage of WHO approved specimen cooler boxes","Motivate for provinces to appoint surveillance officers 
-Support has been sourced from WHO to donate specimen cooler boxes
",,,36 districts,,,,,,39 districts,,,,,,42 districts,,,,,,42 districts,-,,,,,,,369
Health,Health,National,PROGRAMME 3: COMMUNICABLE AND NON COMMUNICABLE DISEASES,COMMUNICABLE DISEASES,Quarterly,Number of Schistosomiasis endemic districts administering Praziquante for school attending children (SAC),Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","Schistos- omiasis stakeholders engagement
","Schistosomiasis stakeholders engagement held  (National Essential Medicines List Committee, Department of Basic Education, Integrated School Health Programme, Provinces) ",Not Applicable,None required,,,"Training of Trainers workshop
",,,,,,"Pilot MDA in one endemic district
",,,,,,"Roll out Praziquante MDA for school attending children (SAC) in
5 schisto- somiasi endemic districts
",,,,,,"5 Schisto- somiasis endemic districts admini- stering Praziquante for school attending children (SAC)
",-,,,,,,,369
Health,Health,National,PROGRAMME 3: COMMUNICABLE AND NON COMMUNICABLE DISEASES,COMMUNICABLE DISEASES,Quarterly,Number of subdistricts implementing the FOCI clearing programme,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","Quarterly review of the implementation of the foci clearing programme
","Quarterly review of the implementation of the foci clearing programme conducted.
",Not Applicable,None required,,,"Quarterly review of the implementation of the foci clearing programme
",,,,,,"Quarterly review of the imple- mentation of the foci clearing programme
",,,,,,"2 Sub Districts imple- menting the FOCI Clearing programme
",,,,,,"2
subdistricts implementing the Foci clearing programme
",-,,,,,,,369
Health,Health,National,PROGRAMME 3: COMMUNICABLE AND NON COMMUNICABLE DISEASES,HEALTH PROMOTION AND NUTRITION,Quarterly,Number of hospitals compliant with the food service policy,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","16 hospitals obtain 75% and above on the food service policy assessment tool
","20 hospitals obtain 75% and above on the food service policy assessment tool
","Support from NDoH to hospitals and provinces on how to comply with food services policy
","None required
",,,"46
hospitals obtain 75% and above on the food service policy assessment tool
",,,,,,"71 hospitals obtain 75% and above on the food service policy assessment tool
",,,,,,"96 hospitals obtain 75% and above on the food service policy assessment tool
",,,,,,"296
hospitals (Additional 96) obtain 75% and above on the food service policy assessment tool
",-,,,,,,,369
Health,Health,National,PROGRAMME 3: COMMUNICABLE AND NON COMMUNICABLE DISEASES,HEALTH PROMOTION AND NUTRITION,Quarterly,Position paper on restricting advertising of unhealthy food targeted at Children,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","Draft position paper on restricting advertising of unhealthy foods to children developed
","Draft position paper on restricting advertising of unhealthy foods to children developed
",Not Applicable,None required,,,"Relevant government departments consulted on the draft position paper and inputs collated
",,,,,,"Non- government organisations consulted on the draft position paper and inputs collated
",,,,,,"Final position paper on restricting advertising of unhealthy foods to children developed
",,,,,,"Position paper on restricting advertising of unhealthy food during children TV times and on other children’s platform developed
",-,,,,,,,369
Health,Health,National,PROGRAMME 3: COMMUNICABLE AND NON COMMUNICABLE DISEASES,HIV and AIDS and STIs,Quarterly,Number of facilities offering HIV Self Screening,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster",230,768,"Three provinces, Free State, North West & Western Cape increased the number of facilities offering the HIVSS modality in the province
",None required,,,260,,,,,,300,,,,,,340,,,,,,340,-,,,,,,,369
Health,Health,National,PROGRAMME 3: COMMUNICABLE AND NON COMMUNICABLE DISEASES,HIV and AIDS and STIs,Quarterly,Number of PHC facilities with youth zones,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","2025 PHC
facilities with youth zones
","1963 PHC
facilities with youth zones","Change of management. First quarter was more on capacity building and planning
","Provincial support visit and development of guidelines
",,,"2050 PHC
facilities with youth zones
",,,,,,"2075 PHC
facilities with youth zones
",,,,,,"2100 PHC
facilities with youth zones
",,,,,,"2100 PHC
facilities with youth zones
",-,,,,,,,369
Health,Health,National,PROGRAMME 3: COMMUNICABLE AND NON COMMUNICABLE DISEASES,NON COMMUNICABLE DISEASES,Quarterly,An implementation plan to strengthen the public health system’s capacity to cater for the mental health needs of children and adolescents developed,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","A
preliminary report of the study to determine the public mental health system’s capacity to cater for the needs of children and adolescents with
psychosocial disabilities and mental disorders
","Process of data analysis is underway  to determine the public mental health system’s capacity to cater for the needs of children and adolescents with
psychosocial disabilities and mental disorders
","There were unexpectedly long delays in obtaining permission to access the research sites from some stakeholder government departments
",Permissions have now been obtained from most of the targeted sites,,,"A final report of the study to determine the public mental health system’s capacity to cater for the needs of children and adolescents with
psycho- social disabilities and mental disorders
",,,,,,"A stake- holder’s workshop to disseminate the finding of the study
",,,,,,"A draft national implementation plan to strengthen the public health system’s capacity
to cater for the mental health needs of children and adolescents
",,,,,,"A draft national imple- mentation plan to strengthen the public health system’s capacity
to cater for the mental health needs of children and adolescent developed",-,,,,,,,369
Health,Health,National,PROGRAMME 3: COMMUNICABLE AND NON COMMUNICABLE DISEASES,NON COMMUNICABLE DISEASES,Quarterly,Number of National NCD Campaigns conducted,Non-Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","The Social Protection, Community and Human Development cluster","1 National Campaign to create awareness on the risk of tobacco and related product use
",1 National Campaign to create awareness on the risk of tobacco and related product use,Not Applicable,None required,,,"1 National Campaign to create awareness on the risk of physical inactivity
",,,,,,"1 National Campaign to create awareness on prevention and management of diabetes
",,,,,,"1 National Campaign to create awareness on the
risk of overweight and obesity
",,,,,,"4 National NCD
Campaigns conducted
",-,,,,,,,369
