ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Government Technical Advisory Center, Health, Higher Education and Training, Home Affairs, Human Settlements, Independent Communications Authority of South Africa, Independent Electoral Commission, Independent Police Investigative Directorate, International Relations and Cooperation, Justice and Constitutional Development",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:33:53 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Human Settlements,Human Settlements,National,1.2 PROGRAMME 2: INTEGRATED HUMAN SETTLEMENTS PLANNING AND DEVELOPMENT PROGRAMME,Sub-Programme: Macro Sector Planning,Quarterly,2019-2024 MTSF reviewed,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",A report on sector strategic dialogue on the 2019-2024 MTSF ,"A report on sector 
strategic dialogue on the 2019-2024 MTSF",Not applicable,Not applicable,,,Consultation report on the review of the 2019-2024 MTSF ,,,,,,2019-2024 MTSF reviewed,,,,,,No target ,,,,,,Review of the 2019-2024 MTSF,-,,,,,,,460
Human Settlements,Human Settlements,National,1.2 PROGRAMME 2: INTEGRATED HUMAN SETTLEMENTS PLANNING AND DEVELOPMENT PROGRAMME,Sub-Programme: Macro Sector Planning,Quarterly,Draft 2025-2030 MTSF developed,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",No Target,No Target,Not applicable,Not applicable,,,No target ,,,,,,Consultation Report on the development of the 2025-2030 MTSF,,,,,,Draft 2025-2030 MTSF developed ,,,,,,Development of 2025-2030 MTSF (Draft),-,,,,,,,460
Human Settlements,Human Settlements,National,1.3 PROGRAMME 3: INFORMAL SETTLEMENTS UPGRADING PROGRAMME,Sub Programme: Capacity Building and Sector Support,Quarterly,Number of Provinces and Metros provided with support in the upgrading of informal settlements with Permanent Engineering Services ,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster","Provision of feedback on final Business Plans received from 8 Metros

Monitoring Progress of informal settlements upgrading projects in 9 Provinces and 8 Metros","Provision
 of 
feedback on final business plans received from 8 metros

Monitoring progress of informal settlements upgrading projects in 9 provinces and 8 metros .", Not applicable, Not applicable,,,Monitoring Progress of informal settlements upgrading projects in 9 Provinces and 8 Metros,,,,,,"Assessment of draft 
Business Plans received from 9 Provinces

Monitoring Progress of informal settlements upgrading projects in 9 Provinces and 8 Metros",,,,,,"Assessment of draft Business Plans from 8 Metros
 
Provision of feedback on Business Plans to 9 Provinces

Monitoring Progress of informal settlements upgrading projects in 9 Provinces and 8 Metros

",,,,,,"Support provinces and Metros provided with support in the upgrading of informal settlements with permanent engineering services


",-,,,,,,,460
Human Settlements,Human Settlements,National,1.3 PROGRAMME 3: INFORMAL SETTLEMENTS UPGRADING PROGRAMME,Sub Programme: Capacity Building and Sector Support,Quarterly,Emergency housing guidelines developed,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",No Target,No Target, Not applicable, Not applicable,,,No Target,,,,,,No Target,,,,,,Emergency housing guidelines developed,,,,,,Emergency housing guidelines developed,-,,,,,,,460
Human Settlements,Human Settlements,National,1.4 PROGRAMME 4: RENTAL AND SOCIAL HOUSING PROGRAMME ,Sub-Programme: Capacity Building and Sector Support,Quarterly,Number of reports on the monitoring of the Rental Housing programme ,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",1 report on the monitoring of the Rental Housing programme ,1 report on the monitoring of the Rental Housing programme , Not applicable, Not applicable,,,1 report on the monitoring of the Rental Housing programme ,,,,,,1 report on the monitoring of the Rental Housing programme ,,,,,,1 report on the monitoring of the Rental Housing programme ,,,,,,4 reports on the monitoring of the Rental Housing programme,-,,,,,,,460
Human Settlements,Human Settlements,National,1.4 PROGRAMME 4: RENTAL AND SOCIAL HOUSING PROGRAMME ,Sub-Programme: Capacity Building and Sector Support,Quarterly,Number of reports on the monitoring of the CRUs programme ,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",1 report on the monitoring of the CRUs programme,"1 report on the
monitoring of the CRUs programme", Not applicable, Not applicable,,,1 report on the monitoring of the CRUs programme,,,,,,1 report on the monitoring of the CRUs programme,,,,,,1 report on the monitoring of the CRUs programme,,,,,,4 reports on the monitoring of the CRUs programme,-,,,,,,,460
Human Settlements,Human Settlements,National,1.5 PROGRAMME 5: AFFORDABLE HOUSING PROGRAMME ,Sub-Programme: Capacity Building and Sector Support,Quarterly,Number of quarterly reports on monitoring title deeds registered ,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster","1 quarterly report on 
monitoring title deeds registered","1 quarterly 
report on 
monitoring title deeds registered", Not applicable, Not applicable,,,1 quarterly report on monitoring title deeds registered,,,,,,1 quarterly report on monitoring title deeds registered,,,,,,1 quarterly report on monitoring title deeds registered,,,,,,4 quarterly reports on monitoring title deeds registered,-,,,,,,,460
Human Settlements,Human Settlements,National,1.5 PROGRAMME 5: AFFORDABLE HOUSING PROGRAMME ,Sub-Programme: Capacity Building and Sector Support,Quarterly,Number of reports on monitoring of blocked projects across 9 provinces,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",1 quarterly report on monitoring of 320 blocked projects across 9 provinces ,"1 quarterly report on 
monitoring of 320 blocked projects across 9 provinces ", Not applicable, Not applicable,,,1 quarterly report on monitoring of 320 blocked projects across 9 provinces ,,,,,,1 quarterly report on monitoring of 320 blocked projects across 9 provinces ,,,,,,1 quarterly report on monitoring of 320 blocked projects across 9 provinces ,,,,,,4 quarterly reports on monitoring of 320 blocked projects across 9 provinces ,-,,,,,,,460
Human Settlements,Human Settlements,National,1.5 PROGRAMME 5: AFFORDABLE HOUSING PROGRAMME ,Sub-Programme: Capacity Building and Sector Support,Quarterly,Number of reports on monitoring the delivery of BNG units,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",1 report on monitoring the delivery of BNG units,"1 report on 
monitoring the delivery of BNG units", Not applicable, Not applicable,,,1 report on monitoring the delivery of BNG units,,,,,,1 report on monitoring the delivery of BNG units,,,,,,1 report on monitoring the delivery of BNG units,,,,,,4 reports on monitoring the delivery of BNG units,-,,,,,,,460
Human Settlements,Human Settlements,National,1.5 PROGRAMME 5: AFFORDABLE HOUSING PROGRAMME ,Sub-Programme: Capacity Building and Sector Support,Quarterly,Number of reports on monitoring the delivery of Serviced sites,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",1 report on monitoring the delivery of Serviced sites,"1 report on 
monitoring the delivery of Serviced sites", Not applicable, Not applicable,,,1 report on monitoring the delivery of Serviced sites,,,,,,1 report on monitoring the delivery of Serviced sites,,,,,,1 report on monitoring the delivery of Serviced sites,,,,,,4 reports on monitoring the delivery of Serviced sites,-,,,,,,,460
Human Settlements,Human Settlements,National,1.5 PROGRAMME 5: AFFORDABLE HOUSING PROGRAMME ,Sub-Programme: Capacity Building and Sector Support,Quarterly,Number of reports on monitoring of households that received financial assistance through FHF (FLISP),Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",1 report on monitoring of households that received financial assistance through FHF(FLISP),"1 report on 
monitoring
 of households that received financial assistance through FHF(FLISP)"," 
 Not applicable", Not applicable,,,1 report on monitoring of households that received financial assistance through FHF(FLISP),,,,,,1 report on monitoring of households that received financial assistance through FHF(FLISP),,,,,,1 report on monitoring of households that received financial assistance through FHF(FLISP),,,,,,4 reports on monitoring of households that received financial assistance through FHF(FLISP),-,,,,,,,460
Human Settlements,Human Settlements,National,1.5 PROGRAMME 5: AFFORDABLE HOUSING PROGRAMME ,Sub-Programme: Capacity Building and Sector Support,Quarterly,Number of reports on monitoring job opportunities created,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",1 quarterly report on monitoring job opportunities created,"1 quarterly report on 
monitoring job opportunities created however not all provinces submitted the required evidence","  The following Provinces,  
failed to submit  sufficient proof of performance; Free State, Northern Cape and Western Cape ",Standardisation of proof of performance for reporting on  job opportunities created ,,,1 quarterly report on monitoring job opportunities created,,,,,,1 quarterly report on monitoring job opportunities created,,,,,,1 quarterly report on monitoring job opportunities created,,,,,,4 quarterly reports on monitoring job opportunities created,-,,,,,,,460
Human Settlements,Human Settlements,National,1.5 PROGRAMME 5: AFFORDABLE HOUSING PROGRAMME ,Sub-Programme: Capacity Building and Sector Support,Quarterly,Number of reports on monitoring the eradication of asbestos roofs   ,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",1 report on monitoring the eradication of asbestos roofs,"1 report on 
monitoring the eradication of asbestos roofs", Not applicable, Not applicable,,,1 report on monitoring the eradication of asbestos roofs,,,,,,1 report on monitoring the eradication of asbestos roofs,,,,,,1 report on monitoring the eradication of asbestos roofs,,,,,,4 reports on monitoring the eradication of asbestos roofs,-,,,,,,,460
Human Settlements,Human Settlements,National,1.5 PROGRAMME 5: AFFORDABLE HOUSING PROGRAMME ,Sub-Programme: Capacity Building and Sector Support,Quarterly,Number of reports on monitoring the eradication of uninhabitable mud houses,Non-Standardized,Not  Applicable,"Priority 5: Spatial Integration, Human Settlements and Local Government","Governance, State Capacity and Institutional Development cluster",1 report on monitoring the eradication of uninhabitable mud houses,"1 report on 
monitoring the eradication of uninhabitable mud houses", Not applicable, Not applicable,,,1 report on monitoring the eradication of uninhabitable mud houses,,,,,,1 report on monitoring the eradication of uninhabitable mud houses,,,,,,1 report on monitoring the eradication of uninhabitable mud houses,,,,,,4 reports on monitoring the eradication of uninhabitable mud houses,-,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 1: Administration,Corporate Services,Annually,Percentage representation of women at senior management service per year,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,50 %,,,Target is achieved,None,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 1: Administration,Corporate Services,Quarterly,Percentage Implementation of ICT Plan per year,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,10 %,18 %,"Target is exceeded 

The overachievement is as a results of collaboration and streamlining of ICT Resources",None,,,30 %,,,,,,50 %,,,,,,70 %,,,,,,70 %,18 %,,,,,,,460
Independent Police Investigative Directorate,Independent Police Investigative Directorate,National,Programme 1: Administration,Corporate Services,Quarterly,Number of ICT Governance Policies approved,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Justice, Crime Prevention and Security cluster",1,0,"Target is not achieved 

This is due to prolonged process of policy review and consultations prior approval by the Executive Director",Improve the turnaround time for consultation and review process  ,,,2,,,,,,0,,,,,,1,,,,,,4,0,,,,,,,460
